Instantaneous_power_reading(W),Minimum_during_sampling_period(W),Maximum_during_sampling_period(W),Average_power_reading_over_sample_period(W),Day_of_Week,Month,Day,Time,Year,Sampling_period,Power_reading_state_is,Time_elapsed
279,262,279,266,Sun,Nov,15,23:41:51,2020,00000005,activated,00001475
279,262,279,266,Sun,Nov,15,23:41:51,2020,00000005,activated,00001480
279,262,279,266,Sun,Nov,15,23:41:51,2020,00000005,activated,00001485
279,262,279,266,Sun,Nov,15,23:41:51,2020,00000005,activated,00001490
279,262,279,266,Sun,Nov,15,23:41:52,2020,00000005,activated,00001495
279,262,279,266,Sun,Nov,15,23:41:52,2020,00000005,activated,00001500
279,262,279,266,Sun,Nov,15,23:41:52,2020,00000005,activated,00001505
279,262,279,266,Sun,Nov,15,23:41:52,2020,00000005,activated,00001510
246,246,279,263,Sun,Nov,15,23:41:52,2020,00000005,activated,00001515
246,246,279,263,Sun,Nov,15,23:41:52,2020,00000005,activated,00001520
246,246,279,263,Sun,Nov,15,23:41:52,2020,00000005,activated,00001525
246,246,279,263,Sun,Nov,15,23:41:52,2020,00000005,activated,00001530
246,246,279,263,Sun,Nov,15,23:41:52,2020,00000005,activated,00001535
246,246,279,263,Sun,Nov,15,23:41:52,2020,00000005,activated,00001540
246,246,279,263,Sun,Nov,15,23:41:52,2020,00000005,activated,00001545
246,246,279,263,Sun,Nov,15,23:41:52,2020,00000005,activated,00001550
246,246,279,263,Sun,Nov,15,23:41:52,2020,00000005,activated,00001555
246,246,279,263,Sun,Nov,15,23:41:52,2020,00000005,activated,00001560
246,246,279,263,Sun,Nov,15,23:41:52,2020,00000005,activated,00001565
246,246,279,263,Sun,Nov,15,23:41:52,2020,00000005,activated,00001570
246,246,279,263,Sun,Nov,15,23:41:52,2020,00000005,activated,00001575
246,246,279,263,Sun,Nov,15,23:41:52,2020,00000005,activated,00001580
246,246,279,263,Sun,Nov,15,23:41:52,2020,00000005,activated,00001585
246,246,279,263,Sun,Nov,15,23:41:52,2020,00000005,activated,00001590
246,246,279,263,Sun,Nov,15,23:41:52,2020,00000005,activated,00001595
246,246,279,263,Sun,Nov,15,23:41:52,2020,00000005,activated,00001600
246,246,279,263,Sun,Nov,15,23:41:52,2020,00000005,activated,00001605
246,246,279,263,Sun,Nov,15,23:41:53,2020,00000005,activated,00001610
246,246,279,263,Sun,Nov,15,23:41:53,2020,00000005,activated,00001615
246,246,279,263,Sun,Nov,15,23:41:53,2020,00000005,activated,00001620
246,246,279,263,Sun,Nov,15,23:41:53,2020,00000005,activated,00001625
246,246,279,263,Sun,Nov,15,23:41:53,2020,00000005,activated,00001630
246,246,279,263,Sun,Nov,15,23:41:53,2020,00000005,activated,00001635
246,246,279,263,Sun,Nov,15,23:41:53,2020,00000005,activated,00001640
246,246,279,263,Sun,Nov,15,23:41:53,2020,00000005,activated,00001645
246,246,279,263,Sun,Nov,15,23:41:53,2020,00000005,activated,00001650
246,246,279,263,Sun,Nov,15,23:41:53,2020,00000005,activated,00001655
246,246,279,263,Sun,Nov,15,23:41:53,2020,00000005,activated,00001660
246,246,279,263,Sun,Nov,15,23:41:53,2020,00000005,activated,00001665
246,246,279,263,Sun,Nov,15,23:41:53,2020,00000005,activated,00001670
246,246,279,263,Sun,Nov,15,23:41:53,2020,00000005,activated,00001675
246,246,279,263,Sun,Nov,15,23:41:53,2020,00000005,activated,00001680
246,246,279,263,Sun,Nov,15,23:41:53,2020,00000005,activated,00001685
246,246,279,263,Sun,Nov,15,23:41:53,2020,00000005,activated,00001690
246,246,279,263,Sun,Nov,15,23:41:53,2020,00000005,activated,00001695
246,246,279,263,Sun,Nov,15,23:41:53,2020,00000005,activated,00001700
246,246,279,263,Sun,Nov,15,23:41:53,2020,00000005,activated,00001705
246,246,279,263,Sun,Nov,15,23:41:53,2020,00000005,activated,00001710
246,246,279,263,Sun,Nov,15,23:41:53,2020,00000005,activated,00001715
246,246,279,263,Sun,Nov,15,23:41:53,2020,00000005,activated,00001720
246,246,279,263,Sun,Nov,15,23:41:53,2020,00000005,activated,00001725
246,246,279,263,Sun,Nov,15,23:41:54,2020,00000005,activated,00001730
246,246,279,263,Sun,Nov,15,23:41:54,2020,00000005,activated,00001735
246,246,279,263,Sun,Nov,15,23:41:54,2020,00000005,activated,00001740
246,246,279,263,Sun,Nov,15,23:41:54,2020,00000005,activated,00001745
246,246,279,263,Sun,Nov,15,23:41:54,2020,00000005,activated,00001750
246,246,279,263,Sun,Nov,15,23:41:54,2020,00000005,activated,00001755
246,246,279,263,Sun,Nov,15,23:41:54,2020,00000005,activated,00001760
246,246,279,263,Sun,Nov,15,23:41:54,2020,00000005,activated,00001765
246,246,279,263,Sun,Nov,15,23:41:54,2020,00000005,activated,00001770
246,246,279,263,Sun,Nov,15,23:41:54,2020,00000005,activated,00001775
246,246,279,263,Sun,Nov,15,23:41:54,2020,00000005,activated,00001780
246,246,279,263,Sun,Nov,15,23:41:54,2020,00000005,activated,00001785
246,246,279,263,Sun,Nov,15,23:41:54,2020,00000005,activated,00001790
246,246,279,263,Sun,Nov,15,23:41:54,2020,00000005,activated,00001795
246,246,279,263,Sun,Nov,15,23:41:54,2020,00000005,activated,00001800
246,246,279,263,Sun,Nov,15,23:41:54,2020,00000005,activated,00001805
246,246,279,263,Sun,Nov,15,23:41:54,2020,00000005,activated,00001810
246,246,279,263,Sun,Nov,15,23:41:54,2020,00000005,activated,00001815
246,246,279,263,Sun,Nov,15,23:41:54,2020,00000005,activated,00001820
246,246,279,263,Sun,Nov,15,23:41:54,2020,00000005,activated,00001825
246,246,279,263,Sun,Nov,15,23:41:54,2020,00000005,activated,00001830
246,246,279,263,Sun,Nov,15,23:41:54,2020,00000005,activated,00001835
246,246,279,263,Sun,Nov,15,23:41:54,2020,00000005,activated,00001840
246,246,279,263,Sun,Nov,15,23:41:55,2020,00000005,activated,00001845
246,246,279,263,Sun,Nov,15,23:41:55,2020,00000005,activated,00001850
246,246,279,263,Sun,Nov,15,23:41:55,2020,00000005,activated,00001855
246,246,279,263,Sun,Nov,15,23:41:55,2020,00000005,activated,00001860
246,246,279,263,Sun,Nov,15,23:41:55,2020,00000005,activated,00001865
246,246,279,263,Sun,Nov,15,23:41:55,2020,00000005,activated,00001870
251,246,279,258,Sun,Nov,15,23:41:55,2020,00000005,activated,00001875
251,246,279,258,Sun,Nov,15,23:41:55,2020,00000005,activated,00001880
251,246,279,258,Sun,Nov,15,23:41:55,2020,00000005,activated,00001885
251,246,279,258,Sun,Nov,15,23:41:55,2020,00000005,activated,00001890
251,246,279,258,Sun,Nov,15,23:41:55,2020,00000005,activated,00001895
251,246,279,258,Sun,Nov,15,23:41:55,2020,00000005,activated,00001900
251,246,279,258,Sun,Nov,15,23:41:55,2020,00000005,activated,00001905
251,246,279,258,Sun,Nov,15,23:41:55,2020,00000005,activated,00001910
251,246,279,258,Sun,Nov,15,23:41:55,2020,00000005,activated,00001915
251,246,279,258,Sun,Nov,15,23:41:55,2020,00000005,activated,00001920
251,246,279,258,Sun,Nov,15,23:41:55,2020,00000005,activated,00001925
251,246,279,258,Sun,Nov,15,23:41:55,2020,00000005,activated,00001930
251,246,279,258,Sun,Nov,15,23:41:55,2020,00000005,activated,00001935
251,246,279,258,Sun,Nov,15,23:41:55,2020,00000005,activated,00001940
251,246,279,258,Sun,Nov,15,23:41:55,2020,00000005,activated,00001945
251,246,279,258,Sun,Nov,15,23:41:55,2020,00000005,activated,00001950
251,246,279,258,Sun,Nov,15,23:41:55,2020,00000005,activated,00001955
251,246,279,258,Sun,Nov,15,23:41:56,2020,00000005,activated,00001960
251,246,279,258,Sun,Nov,15,23:41:56,2020,00000005,activated,00001965
251,246,279,258,Sun,Nov,15,23:41:56,2020,00000005,activated,00001970
251,246,279,258,Sun,Nov,15,23:41:56,2020,00000005,activated,00001975
251,246,279,258,Sun,Nov,15,23:41:56,2020,00000005,activated,00001980
251,246,279,258,Sun,Nov,15,23:41:56,2020,00000005,activated,00001985
251,246,279,258,Sun,Nov,15,23:41:56,2020,00000005,activated,00001990
251,246,279,258,Sun,Nov,15,23:41:56,2020,00000005,activated,00001995
251,246,279,258,Sun,Nov,15,23:41:56,2020,00000005,activated,00002000
251,246,279,258,Sun,Nov,15,23:41:56,2020,00000005,activated,00002005
251,246,279,258,Sun,Nov,15,23:41:56,2020,00000005,activated,00002010
251,246,279,258,Sun,Nov,15,23:41:56,2020,00000005,activated,00002015
251,246,279,258,Sun,Nov,15,23:41:56,2020,00000005,activated,00002020
251,246,279,258,Sun,Nov,15,23:41:56,2020,00000005,activated,00002025
251,246,279,258,Sun,Nov,15,23:41:56,2020,00000005,activated,00002030
251,246,279,258,Sun,Nov,15,23:41:56,2020,00000005,activated,00002035
251,246,279,258,Sun,Nov,15,23:41:56,2020,00000005,activated,00002040
251,246,279,258,Sun,Nov,15,23:41:56,2020,00000005,activated,00002045
251,246,279,258,Sun,Nov,15,23:41:56,2020,00000005,activated,00002050
251,246,279,258,Sun,Nov,15,23:41:56,2020,00000005,activated,00002055
251,246,279,258,Sun,Nov,15,23:41:56,2020,00000005,activated,00002060
251,246,279,258,Sun,Nov,15,23:41:56,2020,00000005,activated,00002065
251,246,279,258,Sun,Nov,15,23:41:56,2020,00000005,activated,00002070
251,246,279,258,Sun,Nov,15,23:41:56,2020,00000005,activated,00002075
251,246,279,258,Sun,Nov,15,23:41:57,2020,00000005,activated,00002080
251,246,279,258,Sun,Nov,15,23:41:57,2020,00000005,activated,00002085
251,246,279,258,Sun,Nov,15,23:41:57,2020,00000005,activated,00002090
251,246,279,258,Sun,Nov,15,23:41:57,2020,00000005,activated,00002095
251,246,279,258,Sun,Nov,15,23:41:57,2020,00000005,activated,00002100
251,246,279,258,Sun,Nov,15,23:41:57,2020,00000005,activated,00002105
251,246,279,258,Sun,Nov,15,23:41:57,2020,00000005,activated,00002110
251,246,279,258,Sun,Nov,15,23:41:57,2020,00000005,activated,00002115
251,246,279,258,Sun,Nov,15,23:41:57,2020,00000005,activated,00002120
251,246,279,258,Sun,Nov,15,23:41:57,2020,00000005,activated,00002125
251,246,279,258,Sun,Nov,15,23:41:57,2020,00000005,activated,00002130
251,246,279,258,Sun,Nov,15,23:41:57,2020,00000005,activated,00002135
251,246,279,258,Sun,Nov,15,23:41:57,2020,00000005,activated,00002140
251,246,279,258,Sun,Nov,15,23:41:57,2020,00000005,activated,00002145
251,246,279,258,Sun,Nov,15,23:41:57,2020,00000005,activated,00002150
251,246,279,258,Sun,Nov,15,23:41:57,2020,00000005,activated,00002155
251,246,279,258,Sun,Nov,15,23:41:57,2020,00000005,activated,00002160
251,246,279,258,Sun,Nov,15,23:41:57,2020,00000005,activated,00002165
251,246,279,258,Sun,Nov,15,23:41:57,2020,00000005,activated,00002170
251,246,279,258,Sun,Nov,15,23:41:57,2020,00000005,activated,00002175
251,246,279,258,Sun,Nov,15,23:41:57,2020,00000005,activated,00002180
251,246,279,258,Sun,Nov,15,23:41:57,2020,00000005,activated,00002185
251,246,279,258,Sun,Nov,15,23:41:57,2020,00000005,activated,00002190
251,246,279,258,Sun,Nov,15,23:41:58,2020,00000005,activated,00002195
251,246,279,258,Sun,Nov,15,23:41:58,2020,00000005,activated,00002200
251,246,279,258,Sun,Nov,15,23:41:58,2020,00000005,activated,00002205
251,246,279,258,Sun,Nov,15,23:41:58,2020,00000005,activated,00002210
251,246,279,258,Sun,Nov,15,23:41:58,2020,00000005,activated,00002215
251,246,279,258,Sun,Nov,15,23:41:58,2020,00000005,activated,00002220
266,246,279,252,Sun,Nov,15,23:41:58,2020,00000004,activated,00002224
266,246,279,252,Sun,Nov,15,23:41:58,2020,00000004,activated,00002228
266,246,279,252,Sun,Nov,15,23:41:58,2020,00000004,activated,00002232
266,246,279,252,Sun,Nov,15,23:41:58,2020,00000004,activated,00002236
266,246,279,252,Sun,Nov,15,23:41:58,2020,00000004,activated,00002240
266,246,279,252,Sun,Nov,15,23:41:58,2020,00000004,activated,00002244
266,246,279,252,Sun,Nov,15,23:41:58,2020,00000004,activated,00002248
266,246,279,252,Sun,Nov,15,23:41:58,2020,00000004,activated,00002252
266,246,279,252,Sun,Nov,15,23:41:58,2020,00000004,activated,00002256
266,246,279,252,Sun,Nov,15,23:41:58,2020,00000004,activated,00002260
266,246,279,252,Sun,Nov,15,23:41:58,2020,00000004,activated,00002264
266,246,279,252,Sun,Nov,15,23:41:58,2020,00000004,activated,00002268
266,246,279,252,Sun,Nov,15,23:41:58,2020,00000004,activated,00002272
266,246,279,252,Sun,Nov,15,23:41:58,2020,00000004,activated,00002276
266,246,279,252,Sun,Nov,15,23:41:58,2020,00000004,activated,00002280
266,246,279,252,Sun,Nov,15,23:41:58,2020,00000004,activated,00002284
266,246,279,252,Sun,Nov,15,23:41:58,2020,00000004,activated,00002288
266,246,279,252,Sun,Nov,15,23:41:58,2020,00000004,activated,00002292
266,246,279,252,Sun,Nov,15,23:41:58,2020,00000004,activated,00002296
266,246,279,252,Sun,Nov,15,23:41:59,2020,00000004,activated,00002300
266,246,279,252,Sun,Nov,15,23:41:59,2020,00000004,activated,00002304
266,246,279,252,Sun,Nov,15,23:41:59,2020,00000004,activated,00002308
266,246,279,252,Sun,Nov,15,23:41:59,2020,00000004,activated,00002312
266,246,279,252,Sun,Nov,15,23:41:59,2020,00000004,activated,00002316
266,246,279,252,Sun,Nov,15,23:41:59,2020,00000004,activated,00002320
266,246,279,252,Sun,Nov,15,23:41:59,2020,00000004,activated,00002324
266,246,279,252,Sun,Nov,15,23:41:59,2020,00000004,activated,00002328
266,246,279,252,Sun,Nov,15,23:41:59,2020,00000004,activated,00002332
266,246,279,252,Sun,Nov,15,23:41:59,2020,00000004,activated,00002336
266,246,279,252,Sun,Nov,15,23:41:59,2020,00000004,activated,00002340
266,246,279,252,Sun,Nov,15,23:41:59,2020,00000004,activated,00002344
266,246,279,252,Sun,Nov,15,23:41:59,2020,00000004,activated,00002348
266,246,279,252,Sun,Nov,15,23:41:59,2020,00000004,activated,00002352
266,246,279,252,Sun,Nov,15,23:41:59,2020,00000004,activated,00002356
266,246,279,252,Sun,Nov,15,23:41:59,2020,00000004,activated,00002360
266,246,279,252,Sun,Nov,15,23:41:59,2020,00000004,activated,00002364
266,246,279,252,Sun,Nov,15,23:41:59,2020,00000004,activated,00002368
266,246,279,252,Sun,Nov,15,23:41:59,2020,00000004,activated,00002372
266,246,279,252,Sun,Nov,15,23:41:59,2020,00000004,activated,00002376
266,246,279,252,Sun,Nov,15,23:41:59,2020,00000004,activated,00002380
266,246,279,252,Sun,Nov,15,23:41:59,2020,00000004,activated,00002384
266,246,279,252,Sun,Nov,15,23:41:59,2020,00000004,activated,00002388
266,246,279,252,Sun,Nov,15,23:41:59,2020,00000004,activated,00002392
266,246,279,252,Sun,Nov,15,23:41:59,2020,00000004,activated,00002396
266,246,279,252,Sun,Nov,15,23:41:59,2020,00000004,activated,00002400
266,246,279,252,Sun,Nov,15,23:42:00,2020,00000004,activated,00002404
266,246,279,252,Sun,Nov,15,23:42:00,2020,00000004,activated,00002408
266,246,279,252,Sun,Nov,15,23:42:00,2020,00000004,activated,00002412
266,246,279,252,Sun,Nov,15,23:42:00,2020,00000004,activated,00002416
266,246,279,252,Sun,Nov,15,23:42:00,2020,00000004,activated,00002420
266,246,279,252,Sun,Nov,15,23:42:00,2020,00000004,activated,00002424
266,246,279,252,Sun,Nov,15,23:42:00,2020,00000004,activated,00002428
266,246,279,252,Sun,Nov,15,23:42:00,2020,00000004,activated,00002432
266,246,279,252,Sun,Nov,15,23:42:00,2020,00000004,activated,00002436
266,246,279,252,Sun,Nov,15,23:42:00,2020,00000004,activated,00002440
266,246,279,252,Sun,Nov,15,23:42:00,2020,00000004,activated,00002444
266,246,279,252,Sun,Nov,15,23:42:00,2020,00000004,activated,00002448
266,246,279,252,Sun,Nov,15,23:42:00,2020,00000004,activated,00002452
266,246,279,252,Sun,Nov,15,23:42:00,2020,00000004,activated,00002456
266,246,279,252,Sun,Nov,15,23:42:00,2020,00000004,activated,00002460
266,246,279,252,Sun,Nov,15,23:42:00,2020,00000004,activated,00002464
266,246,279,252,Sun,Nov,15,23:42:00,2020,00000004,activated,00002468
266,246,279,252,Sun,Nov,15,23:42:00,2020,00000004,activated,00002472
266,246,279,252,Sun,Nov,15,23:42:00,2020,00000004,activated,00002476
266,246,279,252,Sun,Nov,15,23:42:00,2020,00000004,activated,00002480
266,246,279,252,Sun,Nov,15,23:42:00,2020,00000004,activated,00002484
266,246,279,252,Sun,Nov,15,23:42:00,2020,00000004,activated,00002488
266,246,279,252,Sun,Nov,15,23:42:00,2020,00000004,activated,00002492
266,246,279,252,Sun,Nov,15,23:42:00,2020,00000004,activated,00002496
266,246,279,252,Sun,Nov,15,23:42:00,2020,00000004,activated,00002500
266,246,279,252,Sun,Nov,15,23:42:00,2020,00000004,activated,00002504
266,246,279,252,Sun,Nov,15,23:42:01,2020,00000004,activated,00002508
266,246,279,252,Sun,Nov,15,23:42:01,2020,00000004,activated,00002512
266,246,279,252,Sun,Nov,15,23:42:01,2020,00000004,activated,00002516
266,246,279,252,Sun,Nov,15,23:42:01,2020,00000004,activated,00002520
266,246,279,252,Sun,Nov,15,23:42:01,2020,00000004,activated,00002524
266,246,279,252,Sun,Nov,15,23:42:01,2020,00000004,activated,00002528
275,246,275,257,Sun,Nov,15,23:42:01,2020,00000004,activated,00002532
275,246,275,257,Sun,Nov,15,23:42:01,2020,00000004,activated,00002536
275,246,275,257,Sun,Nov,15,23:42:01,2020,00000004,activated,00002540
275,246,275,257,Sun,Nov,15,23:42:01,2020,00000004,activated,00002544
275,246,275,257,Sun,Nov,15,23:42:01,2020,00000004,activated,00002548
275,246,275,257,Sun,Nov,15,23:42:01,2020,00000004,activated,00002552
275,246,275,257,Sun,Nov,15,23:42:01,2020,00000004,activated,00002556
275,246,275,257,Sun,Nov,15,23:42:01,2020,00000004,activated,00002560
275,246,275,257,Sun,Nov,15,23:42:01,2020,00000004,activated,00002564
275,246,275,257,Sun,Nov,15,23:42:01,2020,00000004,activated,00002568
275,246,275,257,Sun,Nov,15,23:42:01,2020,00000004,activated,00002572
275,246,275,257,Sun,Nov,15,23:42:01,2020,00000004,activated,00002576
275,246,275,257,Sun,Nov,15,23:42:01,2020,00000004,activated,00002580
275,246,275,257,Sun,Nov,15,23:42:01,2020,00000004,activated,00002584
275,246,275,257,Sun,Nov,15,23:42:01,2020,00000004,activated,00002588
275,246,275,257,Sun,Nov,15,23:42:01,2020,00000004,activated,00002592
275,246,275,257,Sun,Nov,15,23:42:02,2020,00000004,activated,00002596
275,246,275,257,Sun,Nov,15,23:42:02,2020,00000004,activated,00002600
275,246,275,257,Sun,Nov,15,23:42:02,2020,00000004,activated,00002604
275,246,275,257,Sun,Nov,15,23:42:02,2020,00000004,activated,00002608
275,246,275,257,Sun,Nov,15,23:42:02,2020,00000004,activated,00002612
275,246,275,257,Sun,Nov,15,23:42:02,2020,00000004,activated,00002616
275,246,275,257,Sun,Nov,15,23:42:02,2020,00000004,activated,00002620
275,246,275,257,Sun,Nov,15,23:42:02,2020,00000004,activated,00002624
275,246,275,257,Sun,Nov,15,23:42:02,2020,00000004,activated,00002628
275,246,275,257,Sun,Nov,15,23:42:02,2020,00000004,activated,00002632
275,246,275,257,Sun,Nov,15,23:42:02,2020,00000004,activated,00002636
275,246,275,257,Sun,Nov,15,23:42:02,2020,00000004,activated,00002640
275,246,275,257,Sun,Nov,15,23:42:02,2020,00000004,activated,00002644
275,246,275,257,Sun,Nov,15,23:42:02,2020,00000004,activated,00002648
275,246,275,257,Sun,Nov,15,23:42:02,2020,00000004,activated,00002652
275,246,275,257,Sun,Nov,15,23:42:02,2020,00000004,activated,00002656
275,246,275,257,Sun,Nov,15,23:42:02,2020,00000004,activated,00002660
275,246,275,257,Sun,Nov,15,23:42:02,2020,00000004,activated,00002664
275,246,275,257,Sun,Nov,15,23:42:02,2020,00000004,activated,00002668
275,246,275,257,Sun,Nov,15,23:42:02,2020,00000004,activated,00002672
275,246,275,257,Sun,Nov,15,23:42:02,2020,00000004,activated,00002676
275,246,275,257,Sun,Nov,15,23:42:02,2020,00000004,activated,00002680
275,246,275,257,Sun,Nov,15,23:42:02,2020,00000004,activated,00002684
275,246,275,257,Sun,Nov,15,23:42:02,2020,00000004,activated,00002688
275,246,275,257,Sun,Nov,15,23:42:03,2020,00000004,activated,00002692
275,246,275,257,Sun,Nov,15,23:42:03,2020,00000004,activated,00002696
275,246,275,257,Sun,Nov,15,23:42:03,2020,00000004,activated,00002700
275,246,275,257,Sun,Nov,15,23:42:03,2020,00000004,activated,00002704
275,246,275,257,Sun,Nov,15,23:42:03,2020,00000004,activated,00002708
275,246,275,257,Sun,Nov,15,23:42:03,2020,00000004,activated,00002712
275,246,275,257,Sun,Nov,15,23:42:03,2020,00000004,activated,00002716
275,246,275,257,Sun,Nov,15,23:42:03,2020,00000004,activated,00002720
275,246,275,257,Sun,Nov,15,23:42:03,2020,00000004,activated,00002724
275,246,275,257,Sun,Nov,15,23:42:03,2020,00000004,activated,00002728
275,246,275,257,Sun,Nov,15,23:42:03,2020,00000004,activated,00002732
275,246,275,257,Sun,Nov,15,23:42:03,2020,00000004,activated,00002736
275,246,275,257,Sun,Nov,15,23:42:03,2020,00000004,activated,00002740
275,246,275,257,Sun,Nov,15,23:42:03,2020,00000004,activated,00002744
275,246,275,257,Sun,Nov,15,23:42:03,2020,00000004,activated,00002748
275,246,275,257,Sun,Nov,15,23:42:03,2020,00000004,activated,00002752
275,246,275,257,Sun,Nov,15,23:42:03,2020,00000004,activated,00002756
275,246,275,257,Sun,Nov,15,23:42:03,2020,00000004,activated,00002760
275,246,275,257,Sun,Nov,15,23:42:03,2020,00000004,activated,00002764
275,246,275,257,Sun,Nov,15,23:42:03,2020,00000004,activated,00002768
275,246,275,257,Sun,Nov,15,23:42:03,2020,00000004,activated,00002772
275,246,275,257,Sun,Nov,15,23:42:03,2020,00000004,activated,00002776
